Category	Term	Counts	ListSize	PopHit	Pop.Size	Pvalue	Bonferroni	FDR	OverlappedID	Refs
Mutants	down by aak-2 overexpressed and daf-2:rsks-1 mutant	43	275	715	29469	0.0000168	0.00386	0.0000324	"C01B10.6,ugt-48,C31H5.6,dod-24,C40H1.7,pmp-1,ent-6,aagr-1,E02C12.8,nhr-121,F01D5.2,F08D12.3,F13D12.6,F27E5.1,F28B4.3,hpo-34,clec-31,F49C12.14,F55G11.4,F56A4.2,F56C9.7,crn-6,fil-2,K12H4.7,M04C9.4,M28.10,R08E3.2,R09D1.10,R10H10.3,pho-8,R193.2,T05E12.3,T25G12.6,W02G9.4,clec-50,Y119D3B.13,clec-209,Y34B4A.5,Y34B4A.9,asp-1,Y49E10.18,Y54G9A.4,ZC416.6"	http://www.ncbi.nlm.nih.gov/pubmed/26959186
Mutants	UP by jmjd-1.2 neuron expressed	82	275	2745	29469	0.0000172	0.00393	0.000328	"C01B10.4,C01B10.6,scav-1,C05D12.3,nrf-6,C08B6.11,math-4,C15C8.3,C18A11.3,C23H4.7,C26C6.9,spp-8,pmp-1,ent-6,C49C3.4,aagr-1,cln-3.1,F09G2.1,scav-4,F13D12.6,F21D5.3,asp-5,pcp-3,pcp-2,F26G1.11,F28B4.3,hpo-34,F31F4.1,hrg-4,ifc-1,clec-165,F41C6.7,lipl-2,hum-4,F53H8.3,nep-17,F55G11.4,F56C9.7,dsc-4,pept-1,crn-6,pes-22,K07A9.3,catp-5,K10B2.2,K10C2.1,K12H4.7,LLC1.2,galt-1,R04E5.2,R07E3.1,R08E3.2,R09D1.10,R09F10.1,R09H10.5,R10H10.3,R193.2,T05E12.3,T06A1.5,T16G12.1,T19D12.1,T20D3.2,T21C9.6,T25C12.3,T27A1.5,W02G9.4,haf-4,W05E10.1,Y102A11A.3,Y106G6H.1,Y113G7B.12,zig-9,Y32F6A.4,asp-1,Y54F10AM.8,smf-3,fard-1,ZC376.2,aqp-10,ZK185.5,asm-2,haf-9"	http://www.ncbi.nlm.nih.gov/pubmed/27133168
Mutants	UP by nhr-62; eat-2 mutants	41	275	643	29469	2.13E-08	0.00488	0.000403	"C01B10.6,C14C6.5,C26B9.5,spp-8,C32D5.6,C40H1.7,C49C3.4,aagr-1,F08D12.3,F17B5.1,F21D5.3,hpo-34,ifc-1,clec-165,F38A1.9,btb-16,lipl-2,F52E1.14,F55G11.4,F58B4.5,dct-18,dsc-4,fil-2,tag-260,M28.10,gpx-7,R08E3.2,R09D1.10,T05E12.3,math-38,hum-6,T19D12.1,clec-26,clec-36,Y102A11A.3,Y105C5A.24,Y110A2AL.9,Y34B4A.9,acl-7,Y49E10.18,ZK1320.2"	http://www.ncbi.nlm.nih.gov/pubmed/23935515
Mutants	down by daf-2 mutant (Rizki)	50	275	1014	29469	0.0000226	0.00519	0.0000425	"C05D12.4,amt-4,nrf-6,C14C11.4,ugt-48,C18E9.5,C31H5.6,C32D5.6,dod-24,C40H1.7,ent-6,cln-3.1,F13D12.6,F27E5.1,F35C8.5,aqp-4,irg-3,F53H8.3,nep-17,dct-18,dsc-4,pept-1,crn-6,catp-5,K09F6.6,K12H4.7,M04C9.4,mocs-1,R07E3.1,R193.2,T04F3.4,T05E12.3,T16G1.6,T16G12.1,T25G12.6,dct-11,Y106G6H.1,Y119D3B.13,clec-209,asp-1,Y39B6A.21,Y43F8C.13,acl-7,ads-1,Y53G8AR.7,Y54F10AM.8,Y54G2A.3,smf-3,ZC416.6,aqp-10"	http://www.ncbi.nlm.nih.gov/pubmed/21909281
Development/Dauer/Aging	"down in abundance day 22 vs. day 1 under daf-2 mutant, proteomics"	33	275	376	29469	0.0000264	0.00605	0.000492	"ddo-1,aagr-1,F10F2.2,gst-6,F13D12.6,asp-5,hpo-34,cat-4,F35C8.5,ifc-1,hum-4,nep-17,dct-18,asp-3,dsc-4,tmem-135,pept-1,sdz-24,K10B2.2,K12H4.7,spp-5,lbp-7,fat-6,haf-4,clec-50,asp-1,ads-1,Y54F10AM.8,fard-1,ZK1307.1,aco-1,haf-9,lipl-5"	http://www.ncbi.nlm.nih.gov/pubmed/25957690
Mutants	UP D2030.4 RNAi ETC complex I	66	275	1847	29469	0.00000614	0.0141	0.00114	"ptps-1,B0286.3,scav-1,C05D12.3,C15C8.3,lec-9,C17F4.7,C18A11.3,ugt-48,C18E9.5,C25F9.4,gsto-1,ent-6,C49C3.10,F01D5.2,cln-3.1,scav-4,gst-6,F17B5.1,pcp-3,pcp-2,F23F12.3,F28B4.3,hpo-34,hrg-4,ifc-1,nspb-3,add-1,F52H2.3,F56A4.2,F58B4.5,dsc-4,tmem-135,pept-1,pes-22,catp-5,K10C2.1,ugt-47,R07E3.1,R09H10.5,pho-8,R193.2,T04A8.5,T05E7.1,T16G1.6,T16G12.1,T19D12.1,lbp-7,T25C12.3,T25G12.6,T27A1.5,W02B12.4,W02G9.4,haf-4,Y102A11A.3,Y106G6H.1,clec-209,clec-70,Y51F10.7,Y54F10AM.6,Y54F10AM.8,ugt-6,ZK1307.1,aco-1,haf-9,clec-187"	http://www.ncbi.nlm.nih.gov/pubmed/18178500
TF Targets	"enriched by Pges-1::ain-2::gfp, Asynchronous worms"	36	275	497	29469	0.000157	0.0359	0.00287	"scav-1,amt-4,C13A10.1,C15C8.3,spp-8,C40H1.7,scav-4,F18F11.1,F21D5.3,pcp-2,hpo-34,hrg-4,F49C12.7,dct-18,mpst-3,asp-3,tmem-135,K10C2.1,tag-260,mocs-1,ugt-47,T05B11.1,T05E7.1,T06A1.5,lbp-7,fat-6,W03A5.2,haf-4,W07G4.5,Y106G6H.1,Y32F6A.4,Y43F8C.13,Y49E10.18,Y51F10.7,Y54G2A.3,haf-9"	http://www.ncbi.nlm.nih.gov/pubmed/22503424
Development/Dauer/Aging	Age-related	50	275	1066	29469	0.000186	0.0426	0.000338	"B0286.3,C01B10.6,C01H6.4,scav-1,C05D12.4,amt-4,C14C6.5,C15C8.3,lec-9,C26B9.5,spp-8,dod-24,F01D5.2,scav-4,F13D12.6,asp-5,F27E5.1,F28B4.3,cat-4,F35E12.6,btb-16,F42A10.6,lipl-2,F49C12.7,irg-3,F55G11.4,F56C9.7,asp-3,crn-6,K10B2.2,K12H4.7,PDB1.1,ugt-47,R09H10.3,T05E7.1,spp-5,T21C9.6,T21H3.1,pgrn-1,T25C12.3,hsp-16.1,fat-6,dct-11,Y66H1A.5,ZC376.2,ZK1307.1,ZK1320.2,aqp-10,asm-2,lipl-5"	http://www.ncbi.nlm.nih.gov/pubmed/18662544
Mutants	Down nth-1;xbp-1 mutant	41	275	711	29469	0.0000779	1.79	0.0141	"C01B10.6,C05D12.3,C14C6.5,C15C8.3,math-14,C18A11.3,C26B9.5,gsto-1,C29F9.2,C40H1.7,klo-2,F13D12.6,pcp-2,F28B4.3,F35E12.6,F42A10.6,F49C12.7,irg-3,F55G11.4,F56A4.2,F56C9.7,mpst-3,crn-6,sdz-24,LLC1.2,M28.10,PDB1.1,gpx-7,ugt-47,R09H10.5,T05E7.1,T16G12.1,T20D3.2,lbp-7,clec-218,clec-50,clec-209,clec-70,Y49E10.18,ZC376.2,ugt-6"	http://www.ncbi.nlm.nih.gov/pubmed/20382984
Mutants	Down let-418 RNAi	32	275	391	29469	0.0000909	0.000208	0.0163	"amt-4,C26B9.5,dod-24,D2045.8,F01D5.2,gst-6,F13D12.6,pcp-2,clec-31,irg-3,F55G11.4,F56A4.2,dsc-4,catp-5,K10C2.1,K12H4.7,R07E3.1,fpn-1.2,R09H10.5,R193.2,T05E7.1,T16G12.1,clec-218,haf-4,Y102A11A.3,clec-209,Y43F8C.13,acl-7,Y54F10AM.8,Y70C5A.3,haf-9,clec-187"	http://www.ncbi.nlm.nih.gov/pubmed/21060680
Tissue	Enriched in AWB olfactory and AFD thermosensory neurons	36	275	535	29469	0.00166	3.81	0.0295	"C01B10.6,C05D12.4,lec-9,C49C3.4,mrp-3,F13D12.6,F21D5.3,asp-5,pcp-3,F27E5.1,F28B4.3,hpo-34,ifc-1,nep-17,F56C9.7,dct-18,asp-3,K10C2.1,K12H4.7,T04A8.5,T16G1.6,T19D12.1,T20D3.2,pgrn-1,T25C12.3,hsp-16.1,haf-4,Y102A11A.3,Y106G6H.1,Y32F6A.4,Y34B4A.9,asp-1,ads-1,Y51F10.7,Y54F10AM.8,aqp-10"	http://www.ncbi.nlm.nih.gov/pubmed/16626960
Mutants	UP by cyc-1 RNAi	94	275	3784	29469	0.000191	0.438	0.00337	"C01B10.6,C01H6.4,lmp-2,nrf-6,C13A10.1,C14C6.5,C15B12.1,math-14,C18A11.3,C25F9.4,C26B9.5,fbxa-57,C31H5.6,dod-24,twk-26,C40H1.7,pmp-1,ddo-1,C49C3.10,C52B11.5,ftn-1,D2045.8,F01D5.2,flr-1,F08D12.3,F09A5.1,F10F2.2,F16F9.4,F18F11.1,F21D5.3,F21F8.4,pcp-2,F28B4.3,hpo-34,F31F4.1,spp-16,F35C8.5,ifc-1,F41C6.7,F42A10.6,hum-4,clec-31,F49C12.14,F56C9.7,F58B4.5,dct-18,pept-1,pes-22,K09F6.7,fil-2,tag-260,mocs-1,ugt-47,R08E3.2,R10E8.1,R10H10.3,math-35,nhr-106,T04F3.4,T05E12.3,math-38,hum-6,T16G1.6,T16G12.1,ver-2,T19D12.1,clec-26,pgrn-1,T27A1.5,W02G9.4,haf-4,dct-11,W07G4.5,Y102A11A.3,Y106G6H.1,Y119D3B.13,Y32F6A.4,Y32F6A.5,Y34B4A.9,Y43F8C.13,clec-70,acl-7,ads-1,Y53G8AR.7,Y54F10AM.6,Y54F10AM.8,Y66H1A.5,fard-1,Y7A9C.1,srx-11,ZC416.6,ZK1320.2,haf-9,clec-187"	http://www.ncbi.nlm.nih.gov/pubmed/19360127
DAF/Insulin/food	down by daf-2 mutant (Hou)	30	275	343	29469	0.00256	0.587	0.000448	"scav-1,C05D12.3,amt-4,lec-9,ugt-48,C31H5.6,dod-24,C40H1.7,ent-6,C52B11.5,E02C12.8,F08D12.3,F10F2.2,F28B4.3,clec-31,F49C12.14,irg-3,F56A4.2,F58B4.5,pept-1,ugt-47,R09D1.10,pho-8,T05E12.3,T16G1.6,T25C12.3,T25G12.6,Y119D3B.13,clec-209,ZC416.6"	http://www.ncbi.nlm.nih.gov/pubmed/26959186
DAF/Insulin/food	UP by rapamycin under eat-2 mutant	26	275	238	29469	0.000459	10.5	0.00797	"C05D12.3,C14C6.5,lec-9,C26B9.5,dod-24,F01D5.2,cln-3.1,scav-4,F13D12.6,pcp-2,F28B4.3,F49C12.14,F49C12.7,irg-3,F55G11.4,F56A4.2,F56C9.7,K10B2.2,fil-2,LLC1.2,M28.10,R09H10.5,T25C12.3,clec-209,Y34B4A.5,Y34B4A.9"	http://www.ncbi.nlm.nih.gov/pubmed/26676933
TF Targets	daf-16 targets within daf-2(-) (Kumar)	43	275	833	29469	0.000482	11	0.0083	"B0286.3,C01B10.4,amt-4,C14A4.6,lec-9,C23H4.7,C26C6.9,C29F9.2,ftn-1,mrp-3,scav-4,F16F9.4,F17B5.1,cgt-2,hpo-34,cat-4,ifc-1,F44E7.5,lipl-2,F52E1.14,F52H2.3,mpst-3,asp-3,tmem-135,fil-2,galt-1,PDB1.1,mocs-1,R04E5.2,R09H10.3,T05E7.1,spp-5,T21C9.6,fat-6,dct-11,W07G4.5,Y105C5A.24,Y32F6A.5,clec-81,Y62H9A.15,ZK1307.1,aqp-10,aco-1"	http://www.ncbi.nlm.nih.gov/pubmed/26539642
Development/Dauer/Aging	Dauer specific	60	275	1677	29469	0.0000585	13.4	0.1	"clec-225,amt-4,math-4,C14C11.4,C15B12.1,lec-9,C18A11.3,ugt-48,C18E9.5,C25F9.9,C26B9.5,C32D5.6,math-18,pmp-1,ent-6,C49C3.4,F08D12.3,F13D12.6,F14B6.6,cgt-2,pcp-3,pcp-2,F23F12.3,F28B4.3,ifc-1,clec-165,F38A1.9,aqp-4,F52G2.3,F53H8.3,F58B4.5,pept-1,pes-22,sdz-24,K10C2.1,K12H4.7,galt-1,gpx-7,R07E3.1,R08E3.2,R09D1.10,R09H10.5,R10E8.7,R10H10.3,T05E12.3,T05E7.1,hum-6,T19D12.1,clec-26,T25C12.3,T27A1.5,clec-218,haf-4,W07G4.5,ZC376.2,ZC416.6,ZK1307.1,aco-1,haf-9,lipl-5"	http://www.ncbi.nlm.nih.gov/pubmed/12620986
Chemicals/stress	Down by high cadmium 4H	31	275	393	29469	0.0106	24.4	0.0181	"B0286.3,scav-1,lmp-2,C18A11.3,C26B9.5,F10F2.2,scav-4,F11D5.7,F13D12.6,cgt-2,F28B4.3,F49C12.14,F56C9.7,pept-1,sdz-24,R07E3.1,R09H10.5,pho-8,pgrn-1,T25C12.3,clec-50,dct-11,W07G4.5,Y34B4A.5,Y34B4A.9,Y49E10.18,Y54F10AM.6,Y66H1A.5,ugt-6,ZK1307.1,haf-9"	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42592
Mutants	down by crtc-1 mutant	35	275	532	29469	0.0117	26.8	0.0196	"B0286.3,C05D12.3,nrf-6,C23H4.7,ent-6,C52B11.5,aagr-1,mrp-3,F10F2.2,gst-6,F16F9.4,F18F11.1,F21D5.3,aqp-4,F49C12.7,F52G2.3,F53H8.3,dct-18,pes-22,catp-5,ugt-47,R09F10.1,T06A1.5,T16G12.1,T19D12.1,T27A1.5,dct-11,W07G4.5,Y106G6H.1,Y113G7B.12,Y43F8C.13,fard-1,ZC416.6,ugt-6,ZK1307.1"	http://www.ncbi.nlm.nih.gov/pubmed/25723162
Chemicals/stress	Down by MWCNT 4H vs. 0H	35	275	532	29469	0.0117	26.8	0.0196	"ptps-1,C05D12.3,C05D12.4,amt-4,C15C8.3,ugt-48,C26B9.5,gsto-1,E02C12.8,F01D5.2,cln-3.1,gst-6,hrg-4,nspb-3,aqp-4,F42A10.6,F52H2.3,F58B4.5,dct-18,tmem-135,pept-1,pes-22,K10C2.1,ugt-47,R193.2,T04A8.5,T16G1.6,T16G12.1,T19D12.1,lbp-7,hsp-16.1,Y102A11A.3,Y43F8C.13,ZC416.6,ZK1307.1"	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE24847
Chemicals/stress	Down by mefloquine high	42	275	821	29469	0.0186	4.27	0.31	"C05D12.3,amt-4,C14C6.5,C15C8.3,spp-8,gsto-1,dod-24,twk-26,C41H7.1,aagr-1,cln-3.1,F08D12.3,F09A5.1,scav-4,cgt-2,F21F8.4,pcp-2,ifc-1,nspb-3,F49C12.7,irg-3,mpst-3,K07H8.7,K12H4.7,gpx-7,fpn-1.2,R09H10.3,R09H10.5,R193.2,T05E7.1,T16G12.1,T19D12.1,T25G12.6,W02G9.4,Y110A2AL.9,Y32F6A.4,Y43F8C.13,Y49E10.18,Y70C5A.3,Y71H2AM.12,ZC416.6,ZK1307.1"	http://www.ncbi.nlm.nih.gov/pubmed/19402892
Mutants	down by rege-1 RNAi (Habacher)	22	275	156	29469	0.0192	4.39	0.316	"C01B10.4,C52B11.5,ftn-1,ttr-49,F17B5.1,F21D5.3,pcp-3,F26G1.11,clec-165,F41C6.7,F58B4.5,K11H12.11,ugt-47,pho-8,T05E7.1,T16G1.6,clec-218,Y113G7B.12,Y54G2A.3,smf-3,Y70C5A.3,ZC376.2"	https://www.ncbi.nlm.nih.gov/pubmed/27746047
DAF/Insulin/food	down by starved (Mueller)	56	275	1504	29469	0.00208	47.6	0.34	"B0286.3,clec-225,C05D12.3,C06H5.6,C14C6.5,C15C8.3,C17F4.7,C18A11.3,ugt-48,C18E9.5,gsto-1,C29F9.2,dod-24,pmp-1,F13D12.6,F17B5.1,pcp-2,F28B4.3,F35E12.6,F42A10.6,hum-4,F49C12.14,nep-17,F55G11.4,F56A4.2,F56C9.7,F58B4.5,dct-18,pept-1,crn-6,K12H4.7,LLC1.2,ugt-47,R09H10.5,R10H10.3,R193.2,T05E7.1,hum-6,T16G12.1,T19D12.1,lbp-7,T25C12.3,T25G12.6,haf-4,clec-50,Y106G6H.1,clec-209,Y34B4A.9,Y43F8C.13,Y49E10.18,Y51F10.7,Y54F10AM.6,ZC376.2,ugt-6,ZK1307.1,haf-9"	http://www.ncbi.nlm.nih.gov/pubmed/25419847
Chemicals/stress	UP by Tannic acid 300um	45	275	982	29469	0.00542	124	0.00882	"scav-1,lmp-2,amt-4,lec-9,C18A11.3,ugt-48,C26B9.5,gsto-1,C29F7.1,C31H5.6,pmp-1,aagr-1,mrp-3,F01D5.2,F14B6.6,F21D5.3,pcp-3,pcp-2,F27E5.1,cat-4,hrg-4,aqp-4,hum-4,F49C12.14,F53H8.3,nep-17,F58B4.5,dct-18,pept-1,K10C2.1,K12H4.7,LLC1.2,M04C9.4,R04E5.2,R07E3.1,R09H10.3,R10H10.3,T06A1.5,T16G12.1,T19D12.1,Y49E10.18,ads-1,Y53G8AR.7,Y66H1A.5,ZK1320.2"	http://www.ncbi.nlm.nih.gov/pubmed/22493606
Other	SL2-Enriched total	102	275	4707	29469	0.0399	91.6	0.645	"ptps-1,C01B10.6,C01H6.4,scav-1,amt-4,nrf-6,C14A4.7,C14C11.4,C14C6.5,C15C8.3,lec-9,C18E9.5,C25F9.4,C26B9.5,spp-8,fbxa-57,C29F9.2,C31H5.6,dod-24,pmp-1,ftn-1,D1005.4,klo-2,nhr-121,mrp-3,F08D12.3,F09G2.1,F13D12.6,F17B5.1,F18F11.1,cgt-2,asp-5,F21F8.4,pcp-3,F27E5.1,F28B4.3,hpo-34,F35C8.5,F35E12.6,math-26,ifc-1,nspb-3,btb-16,aqp-4,F40G9.5,F44E7.5,lipl-2,F49C12.7,F52H2.3,irg-3,nep-17,F56C9.7,clec-68,F58B4.5,dct-18,mpst-3,asp-3,dsc-4,tmem-135,pept-1,K04F10.1,pes-22,sdz-24,K09F6.7,K10B2.2,asah-1,K12H4.7,galt-1,tag-260,PDB1.1,gpx-7,R07E3.1,R09F10.1,R09H10.3,R10E8.1,R10H10.3,T05E7.1,math-38,T16G1.6,T19D12.1,T21C9.6,T21H3.1,lbp-7,pgrn-1,T25C12.3,T27A1.5,hsp-16.1,fat-6,haf-4,dct-11,W07G4.5,Y20C6A.1,Y7A9C.1,ZC196.5,ZC416.6,ZK1307.1,ZK1320.2,aqp-10,aco-1,asm-2,haf-9,lipl-5"	http://www.ncbi.nlm.nih.gov/pubmed/12075352
Chemicals/stress	down by Rifampicin	17	275	81	29469	0.0417	0.955	0.0668	"C14C6.5,lec-9,dod-24,F01D5.2,F21F8.4,F27E5.1,F42A10.6,F49C12.14,irg-3,nep-17,F55G11.4,F56A4.2,T20D3.2,fat-6,clec-50,Y49E10.18,ZK1320.2"	http://www.ncbi.nlm.nih.gov/pubmed/25720500
