Category	Term	Counts	ListSize	PopHit	Pop.Size	Pvalue	Bonferroni	FDR	OverlappedID	Refs
Development/Dauer/Aging	down in day 12 vs. day 2 (Pu)	49	185	1691	29469	0.00415	0.951	0.00656	"clec-52,C05E7.2,doxa-1,gpx-5,col-62,col-125,col-107,ifb-1,col-12,nlp-24,F35H10.10,F41F3.3,grl-4,F53B1.4,ttr-31,arrd-10,nas-3,tyr-2,K08H2.7,col-77,R07E3.4,R07E5.4,lips-17,R74.2,grd-14,phat-4,T10E9.3,col-141,T20D4.4,T20D4.5,ptr-16,hsp-12.1,W01A8.6,pqn-72,W05B2.7,grd-13,ins-33,gln-3,col-109,clec-174,Y47D7A.13,col-71,col-137,rol-1,grl-16,bli-6,ZK180.6,col-63,ZK84.1"	http://www.ncbi.nlm.nih.gov/pubmed/25838541
Chemicals/stress	down by UV (Choi)	52	185	1928	29469	0.000495	11.4	0.00778	"clec-52,C02E7.6,C02E7.7,abu-8,gpx-5,F08F3.4,col-130,F10D11.6,F15B9.8,F15E11.1,chw-1,ttm-2,F35H10.10,ram-2,F41F3.3,grl-4,F53B1.4,cut-2,col-121,ttr-31,col-104,arrd-10,H10E21.4,dpy-14,K01D12.9,tyr-2,K10H10.4,R07E5.4,R12E2.14,R12E2.15,R12E2.7,phat-4,ptr-16,hsp-12.1,toh-1,W01F3.1,pqn-74,gln-3,Y37E11B.7,col-109,Y41D4B.6,clec-174,Y47D3B.6,Y47D7A.13,grl-5,col-48,grl-16,hex-5,Y71H2AM.13,abu-14,ZK180.5,wrt-4"	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE84441
Microbes	UP by B. licheniformis 141	46	185	1484	29469	0.0000551	12.6	0.0000859	"col-149,clec-52,C02E7.6,C15A11.4,col-62,col-107,C39B5.5,C40A11.10,C42D4.3,col-14,E01G4.6,F08F3.4,col-130,col-91,F15B9.8,col-12,col-13,col-60,nlp-24,col-81,ram-2,F41F3.3,col-139,col-133,cut-2,col-104,dpy-14,col-129,col-77,R12E2.14,R12E2.15,phat-4,col-147,col-146,col-168,col-167,col-169,col-142,col-88,col-120,col-162,clec-174,col-71,col-137,grl-16,col-97"	http://www.ncbi.nlm.nih.gov/pubmed/26541069
Mutants	UP by lem-2(tm1582) mutant and emr-1 RNAi	60	185	2598	29469	0.000563	0.129	0.00872	"col-149,C02E7.6,abu-8,C04G6.2,C06A1.2,col-39,col-7,col-62,col-107,C42D4.3,C45B2.2,C45B2.3,col-14,col-161,dct-5,col-91,F15B9.11,F15B9.8,F15E11.1,col-12,pes-8,col-60,chw-1,nlp-24,F41F3.3,grl-4,decr-1.1,col-133,F53F1.4,col-104,K02E11.10,tyr-2,col-49,K10H10.4,R07E3.4,R07E5.4,R12E2.14,R12E2.15,R12E2.7,grd-14,tbb-6,phat-4,col-146,col-168,col-170,T19C3.2,ptr-16,hsp-12.1,W01A8.6,W01F3.1,W06A11.1,ins-33,col-109,Y47D3B.6,grl-5,col-71,Y51H7C.13,col-48,Y71G12B.25,dao-4"	http://www.ncbi.nlm.nih.gov/pubmed/24490688
Mutants	UP by daf-2 RNAi (Roitenberg)	35	185	788	29469	0.000593	0.136	0.00913	"B0222.5,ttr-18,C06E8.5,gpx-5,col-62,ins-12,F10D11.6,F28H7.8,nlp-24,col-81,col-139,grl-4,decr-1.1,F53B1.4,col-155,col-159,col-160,ugt-13,col-129,R07E3.4,R07E5.4,grd-14,tbb-6,col-142,T20D4.4,T20D4.5,mup-2,pqn-72,W01F3.1,col-94,col-92,gln-3,Y37E11B.7,col-137,ZK84.1"	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE100045
Mutants	UP by jmjd-3.1 expressed	72	185	3737	29469	0.000713	16.4	0.109	"clec-52,col-145,col-10,B0280.7,abu-8,doxa-1,C06E8.5,col-39,gpx-5,col-125,col-107,acs-19,C42D4.3,col-180,C44C10.3,dct-5,col-91,ifb-1,F10D11.6,ugt-41,pes-8,F28H7.8,F35H10.10,ram-2,grl-4,F48G7.5,F53F1.4,cut-2,col-154,col-155,H10E21.4,ugt-13,nas-3,ddb-1,R07E5.4,lips-17,R74.2,T01H3.3,tbb-6,pqn-63,T06E4.12,T06E4.14,T06E4.8,T06E4.9,col-168,col-167,col-169,col-170,T10E9.3,col-157,grd-6,ugt-9,T20D4.5,T21C9.9,ptr-16,toh-1,W01F3.1,pqn-74,col-94,grd-13,W06A11.1,Y47D3B.6,Y47D7A.13,Y48G1BR.1,Y58A7A.1,grl-16,col-97,abu-14,ZK180.5,ZK180.6,wrt-4,ZK84.1"	http://www.ncbi.nlm.nih.gov/pubmed/27133168
Chemicals/stress	Down liquid vs plate	31	185	585	29469	0.000762	1.75	0.116	"col-39,col-107,C39B5.5,C40A11.10,col-14,col-161,col-130,col-91,col-133,col-104,ugt-13,K02E11.10,col-49,col-129,col-77,R12E2.15,R12E2.7,T06E4.12,col-147,col-168,col-167,col-169,col-142,ugt-9,col-88,col-162,col-109,Y47D3B.6,col-71,col-48,col-63"	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE21526
Microbes	"Down D. coniospora 12h, RNASeq"	56	185	2280	29469	0.00089	20.4	0.134	"col-149,C05E7.2,doxa-1,gpx-5,C15A11.4,ins-12,C44C10.3,E01G4.6,ifb-1,ugt-41,F11E6.4,pes-8,col-60,chw-1,nlp-24,F35H10.10,col-81,ram-2,col-139,sir-2.3,F53B1.4,F53F1.4,col-159,col-160,arrd-10,ugt-13,K02E11.10,nas-3,col-49,K10H10.4,col-129,R07E3.4,R07E5.4,T01D1.3,phat-4,col-169,T10E9.3,T19C3.2,T20D4.5,ptr-16,mup-2,W01A8.6,W01F3.1,W05B2.7,grd-13,ins-33,Y41D4B.6,lact-8,grl-5,col-137,Y51H7C.13,rol-1,Y58A7A.1,bli-6,ZK180.6,wrt-4"	http://www.ncbi.nlm.nih.gov/pubmed/21602919
Chemicals/stress	UP by artifically aged silver nanomatierls	17	185	94	29469	0.000902	2.07	0.135	"B0280.7,abu-8,C42D4.3,C45B2.2,col-14,F15B9.8,ttr-31,H10E21.4,R07E5.4,R12E2.15,col-168,col-167,col-170,col-109,col-48,col-97,abu-14"	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE70509
Mutants	down by pos-1 RNAi	23	185	256	29469	0.000948	21.7	0.141	"col-10,ttr-18,C02E7.6,C02E7.7,abu-8,col-125,ram-2,F41F3.3,grl-4,F53F1.4,cut-2,K02E11.10,R12E2.14,R12E2.15,R12E2.7,phat-4,col-168,pqn-74,Y47D7A.13,grl-5,abu-14,ZK180.5,ZK84.1"	http://www.ncbi.nlm.nih.gov/pubmed/26096734
Mutants	UP by mex-5 RNAi	37	185	928	29469	0.0148	34	0.0219	"col-10,C02E7.6,C02E7.7,abu-8,C42D4.3,C45B2.2,col-14,C53A5.2,F10D11.6,F11E6.4,F15B9.8,chw-1,ram-2,F41F3.3,F53B1.4,F53F1.4,cut-2,col-121,dpy-14,ttr-2,K10H10.4,R12E2.14,R12E2.15,R12E2.7,R74.2,phat-4,col-169,T12A2.1,T19C3.2,hsp-12.1,mup-2,W06A11.1,gln-3,grsp-1,col-48,Y71H2AM.13,ZK180.5"	http://www.ncbi.nlm.nih.gov/pubmed/26096734
Development/Dauer/Aging	Dauer specific	48	185	1677	29469	0.00176	0.0403	0.258	"col-149,B0222.5,col-145,col-10,B0310.6,ttr-18,C02E7.6,C02E7.7,col-125,C45B2.2,col-14,col-161,F08F3.4,col-91,F10D11.6,F15B9.8,F35H10.10,ram-2,F48G7.5,F53B1.4,F53F1.4,col-154,col-155,col-104,arrd-10,ugt-13,ttr-2,nas-3,col-77,R12E2.14,R12E2.15,R12E2.7,R74.2,grd-14,T01D1.3,T06E4.8,col-168,col-157,T12A2.1,ugt-9,T21C9.9,ptr-16,hsp-12.1,lact-8,col-97,abu-14,ZK180.6,wrt-4"	http://www.ncbi.nlm.nih.gov/pubmed/12620986
Chemicals/stress	down by D-glucosamine	13	185	35	29469	0.00192	4.4	0.281	"col-39,col-161,col-91,col-81,col-139,col-133,col-159,col-49,col-129,col-88,Y47D7A.15,rol-1,col-63"	http://www.ncbi.nlm.nih.gov/pubmed/24714520
Microbes	"down by B. thuringiensis (BT247), C. elegans strain MY18"	22	185	234	29469	0.0248	0.568	0.36	"C02E7.6,C02E7.7,acs-19,E01G4.6,F15E11.1,col-12,col-60,F41F3.3,F53F1.4,cut-2,col-155,K01D12.9,R12E2.15,col-157,Y47D7A.13,Y47D7A.15,grl-5,Y51H7C.13,rol-1,grl-16,col-97,col-63"	http://www.ncbi.nlm.nih.gov/pubmed/21931778
Tissue	Detected in the L1 mRNA-tagging derived muscle dataset	38	185	1007	29469	0.00273	6.25	0.393	"col-145,col-10,ttr-18,C02E7.6,C02E7.7,col-39,col-125,col-107,col-180,col-161,col-130,F15B9.8,F15E11.1,col-12,ram-2,F41F3.3,col-139,col-133,F53F1.4,cut-2,col-154,col-155,col-159,col-160,col-129,col-77,R12E2.15,T01G5.1,col-146,col-168,col-142,col-94,col-88,Y47D7A.13,col-71,col-97,ZK180.5,ZK84.1"	http://www.ncbi.nlm.nih.gov/pubmed/17848203
DAF/Insulin/food	UP by daf-2 mutant (Kumar)	35	185	840	29469	0.0418	9.59	0.0599	"clec-52,gpx-5,C15A11.4,col-7,col-62,C39B5.5,ugt-41,col-13,col-60,col-81,col-139,decr-1.1,col-133,col-159,col-160,ugt-13,ttr-2,col-129,R07E3.4,col-147,col-146,col-142,col-141,col-94,col-92,col-88,gln-3,col-120,Y37E11B.7,grsp-1,clec-174,Y47D7A.15,col-137,rol-1,Y71H2AM.13"	http://www.ncbi.nlm.nih.gov/pubmed/26539642
Mutants	"UP by tbx-2(bx59) mutant, embryos"	38	185	1029	29469	0.00551	126	0.0785	"clec-52,col-145,B0310.6,ttr-18,abu-8,C05E7.2,col-39,gpx-5,C42D4.3,C45B2.2,col-14,F08F3.4,F11E6.4,col-12,col-13,ttm-2,grl-4,F53F1.4,col-159,col-160,ttr-31,ttr-2,tyr-2,R07E3.4,R07E5.4,R12E2.7,grd-14,tbb-6,col-147,col-168,toh-1,col-109,clec-174,col-48,Y58A7A.1,Y71H2AM.13,col-97,ZK84.1"	http://www.ncbi.nlm.nih.gov/pubmed/23595631
